"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"3928","206167_s_at",-2.67850740316242,-0.549648117487163,-15.3007330561397,1.20105892963862e-20,4.18266859732432e-18,36.7975226721374,"ARHGAP6","Rho GTPase activating protein 6"
"11647","227463_at",-2.21205032154256,-0.343006819912748,-15.2900526206043,1.23668808123597e-20,4.27948866085927e-18,36.7686413922194,"ACE","angiotensin I converting enzyme"
"3502","205247_at",-1.73994683507932,0.0352204034887307,-15.2596530524831,1.34408846327279e-20,4.62188910248048e-18,36.6863610086788,"NOTCH4","notch receptor 4"
"6539","213069_at",-2.00039999979347,-0.257769635036941,-15.2420919558557,1.4104003543053e-20,4.81960246072762e-18,36.638778302593,"HEG1","heart development protein with EGF like domains 1"
"11779","227780_s_at",-2.19504101278081,-0.47111541431088,-15.2313751764724,1.45249067189158e-20,4.93260419165667e-18,36.609722150306,"ECSCR","endothelial cell surface expressed chemotaxis and apoptosis regulator"
"7648","216620_s_at",-1.53100819072701,-0.059564921397782,-15.2287756576984,1.46289117135357e-20,4.9372577033183e-18,36.6026720241642,"ARHGEF10","Rho guanine nucleotide exchange factor 10"
"3100","204442_x_at",-1.97758657664595,-0.141596205478932,-15.2249618153996,1.47828714351215e-20,4.95861040316114e-18,36.5923270519324,"LTBP4","latent transforming growth factor beta binding protein 4"
"3678","205638_at",-1.83636763297604,-0.114324898799235,-15.2056775111522,1.55869253600705e-20,5.19643380525521e-18,36.5399915621502,"ADGRB3","adhesion G protein-coupled receptor B3"
"13123","231991_at",-2.22133127755422,-0.11736954523693,-15.1865837222824,1.64268204528808e-20,5.44325095915914e-18,36.4881283447573,"CCM2L","CCM2 like scaffold protein"
"6640","213316_at",-2.59462813081542,-0.19924277399885,-15.1726904178024,1.70667252268077e-20,5.62122410708259e-18,36.4503628453585,"JCAD","junctional cadherin 5 associated"
"13986","236029_at",-2.7987974215706,-0.505324389328398,-15.1241611828794,1.9507407371207e-20,6.38663172467511e-18,36.3182627306547,"FAT3","FAT atypical cadherin 3"
"9053","220327_at",-2.98644370586867,-0.474094285876523,-15.0444672443585,2.43101923955711e-20,7.9116652930229e-18,36.1007031610881,"VGLL3","vestigial like family member 3"
"12164","228766_at",-4.58382974544087,-0.710555984006519,-14.9813556855919,2.89546642829933e-20,9.36743354835894e-18,35.9278580108982,"CD36","CD36 molecule (CD36 blood group)"
"4926","209169_at",-2.88068498157951,-0.890015182497257,-14.9732388533829,2.96141199118362e-20,9.5244235657626e-18,35.9055925993527,"GPM6B","glycoprotein M6B"
"15564","244455_at",-2.72379225258379,-0.642012924419465,-14.9593733010002,3.07761176590727e-20,9.84025867257192e-18,35.8675389655783,"KCNT2","potassium sodium-activated channel subfamily T member 2"
"2847","203865_s_at",-2.34586551285147,-0.392252153287592,-14.9453687435824,3.19967933873942e-20,1.01710737119522e-17,35.8290797281847,"ADARB1","adenosine deaminase RNA specific B1"
"112","1552797_s_at",3.24071575750071,0.527222221870948,14.9304649056246,3.33499289918039e-20,1.05399269805022e-17,35.7881242631143,"PROM2","prominin 2"
"3167","204579_at",-2.85181721653325,-0.858415547623307,-14.9237115061443,3.39820693206575e-20,1.06779864373963e-17,35.7695570046737,"FGFR4","fibroblast growth factor receptor 4"
"5889","211626_x_at",-1.61309184103143,-0.0969935295945878,-14.8940859988076,3.69021107469481e-20,1.15292737433679e-17,35.6880403013524,"ERG","ETS transcription factor ERG"
"2696","203571_s_at",-3.29779206856578,-0.640736749279035,-14.8897329154121,3.73521474206236e-20,1.15747225688043e-17,35.6760533223208,"ADIRF","adipogenesis regulatory factor"
"14667","239262_at",-2.60339844239859,-0.374616184345762,-14.8885923546709,3.74709811555257e-20,1.15747225688043e-17,35.6729121999961,NA,NA
"6606","213236_at",-1.61495926826042,-0.0501846850958366,-14.8378251583113,4.31683359701918e-20,1.32597121863496e-17,35.5329351537603,"SASH1","SAM and SH3 domain containing 1"
"9780","222717_at",-3.46661879993445,-0.600454146964795,-14.8349721781303,4.3513471151356e-20,1.3291056062572e-17,35.5250593273663,"CAVIN2","caveolae associated protein 2"
"5191","209641_s_at",2.78469449434836,0.44222144848121,14.8178953339674,4.56387064800832e-20,1.38627570933253e-17,35.4778965150604,"ABCC3","ATP binding cassette subfamily C member 3"
"3617","205507_at",-1.79808262373127,-0.00938150361368076,-14.7971731272228,4.83597523473007e-20,1.46081185612634e-17,35.4206172652277,"ARHGEF15","Rho guanine nucleotide exchange factor 15"
"1537","201004_at",1.20368983297705,0.0753288552892735,14.7788530665771,5.09023529996005e-20,1.52916821442481e-17,35.3699334168367,"SSR4","signal sequence receptor subunit 4"
"13197","232224_at",-2.24895695401998,0.0730992108549177,-14.7485551804235,5.54089143135989e-20,1.65545485797597e-17,35.2860202928348,"MASP1","MBL associated serine protease 1"
"5316","209897_s_at",-2.55521941707982,-0.388133695109196,-14.7352328854137,5.75167664305039e-20,1.70909195901511e-17,35.2490866112043,"SLIT2","slit guidance ligand 2"
"8838","219777_at",-2.37499339660278,-0.283016667149295,-14.7281279795869,5.86740080081142e-20,1.73405480423981e-17,35.2293804800161,"GIMAP6","GTPase, IMAP family member 6"
"5246","209771_x_at",2.7303784370721,0.118250834298197,14.6873015377633,6.5797449950721e-20,1.93412665379337e-17,35.1160223423281,"CD24","CD24 molecule"
"945","1560513_at",-0.992230372157375,0.0471296213347892,-14.6827035243472,6.66528953656675e-20,1.94879521610581e-17,35.1032425173936,"LINC01996","long intergenic non-protein coding RNA 1996"
"2071","202148_s_at",1.94767038335722,0.345587572994044,14.6649021244769,7.00726601314667e-20,2.03788441100423e-17,35.0537399703832,"PYCR1","pyrroline-5-carboxylate reductase 1"
"7585","216379_x_at",2.83378696265809,0.138414757542454,14.6619947410972,7.06478782923563e-20,2.04374219345745e-17,35.0456512862766,"CD24","CD24 molecule"
"11497","227108_at",-1.90002305626208,-0.0854635100589021,-14.6564831066226,7.17515331679786e-20,2.06474477682065e-17,35.0303143653713,"STARD9","StAR related lipid transfer domain containing 9"
"3348","204931_at",-3.46886078827096,-0.672456513036042,-14.6349912306385,7.62249437614304e-20,2.18198890060534e-17,34.9704737921876,"TCF21","transcription factor 21"
"12102","228618_at",-2.20630083840615,-0.479154894200055,-14.6241928091175,7.85784270689466e-20,2.23764348958055e-17,34.9403855432584,"PEAR1","platelet endothelial aggregation receptor 1"
"2887","203961_at",-2.03038513340249,-0.561585958344386,-14.5755082163377,9.01403490001574e-20,2.55358734797078e-17,34.8045514185461,"NEBL","nebulette"
"8793","219682_s_at",-2.90231907651101,-0.085240680567532,-14.5656472364743,9.26850003481573e-20,2.61214040929665e-17,34.7770022338491,"TBX3","T-box transcription factor 3"
"3602","205472_s_at",-2.0345141113478,-0.00845377501307398,-14.5578635304658,9.47450220346296e-20,2.65650465627865e-17,34.7552478244038,"DACH1","dachshund family transcription factor 1"
"10941","225855_at",-1.59992178931095,-0.195099461522117,-14.5464863508121,9.78400275611848e-20,2.72928750352438e-17,34.7234364468039,"EPB41L5","erythrocyte membrane protein band 4.1 like 5"
"13129","232027_at",-1.83802622643247,-0.104429087442962,-14.5226482256131,1.04661932030885e-19,2.90476707298916e-17,34.6567306461652,"SYNE1","spectrin repeat containing nuclear envelope protein 1"
"7252","215028_at",-3.02024658851332,-0.425306650642023,-14.5116861465241,1.07959216517912e-19,2.98114654702872e-17,34.6260316645318,"SEMA6A","semaphorin 6A"
"4658","208609_s_at",-2.0108193015763,-0.370015752554905,-14.505311173215,1.09925043523843e-19,3.02017676113875e-17,34.6081717838688,"TNXB","tenascin XB"
"8855","219821_s_at",-1.75477487157602,-0.0521736291060471,-14.4870201264921,1.15769504489747e-19,3.16484882898845e-17,34.5568998868059,"GFOD1","Gfo/Idh/MocA-like oxidoreductase domain containing 1"
"11130","226244_at",-2.1068409741332,0.0695549293646143,-14.4705909061001,1.21287686515741e-19,3.29920609962595e-17,34.510810972755,"CLEC14A","C-type lectin domain containing 14A"
"4009","206382_s_at",-2.65115640975783,-0.0275630692003326,-14.4659853950656,1.2288196092283e-19,3.3260253531959e-17,34.497885021467,"BDNF","brain derived neurotrophic factor"
"15774","45749_at",-1.18398351792054,-0.00456214874718638,-14.4607236121305,1.24729471556518e-19,3.35940091495202e-17,34.4831138867647,"RIPOR1","RHO family interacting cell polarization regulator 1"
"4958","209210_s_at",-1.63429622563412,-0.197455660336749,-14.4589642991363,1.2535346908517e-19,3.35965731481945e-17,34.4781742783707,"FERMT2","FERM domain containing kindlin 2"
"11925","228127_at",-1.40166017427029,-0.00713241111998677,-14.4508023706784,1.28290076783615e-19,3.42159021860691e-17,34.4552529934838,"KCNK3","potassium two pore domain channel subfamily K member 3"
"14051","236264_at",-1.62839447289494,-0.029569612614763,-14.4418605018286,1.31587551501759e-19,3.49249969823238e-17,34.4301317414279,"ADGRL3","adhesion G protein-coupled receptor L3"
"2342","202759_s_at",-2.56129272096379,0.305880625842244,-14.4100682541448,1.44024395554753e-19,3.80412262171792e-17,34.3407329840733,"PALM2AKAP2","PALM2 and AKAP2 fusion"
"15009","241450_at",-1.02794510761244,0.168984403830185,-14.3828123840299,1.55633611354921e-19,4.09099408693765e-17,34.2639887018925,"RSPO1","R-spondin 1"
"2391","202878_s_at",-2.2294360611636,-0.336114742860077,-14.3762964498045,1.5854695403307e-19,4.14763383337709e-17,34.2456278900112,"CD93","CD93 molecule"
"8954","220037_s_at",-3.69981195022187,0.282303407938766,-14.3708260281078,1.61035549810825e-19,4.19267556471756e-17,34.2302090096801,"LYVE1","lymphatic vessel endothelial hyaluronan receptor 1"
"2854","203887_s_at",-2.48658343044733,-0.18580982261466,-14.3625804368063,1.64861764739275e-19,4.27195117872978e-17,34.2069609059086,"THBD","thrombomodulin"
"3973","206283_s_at",-2.90767661799096,-0.644578561289826,-14.3512845967858,1.70253688428694e-19,4.39085868624473e-17,34.1750987810448,"TAL1","TAL bHLH transcription factor 1, erythroid differentiation factor"
"8471","218950_at",-1.51213909342695,-0.213340199129981,-14.3445084136837,1.73573766246377e-19,4.45546745047918e-17,34.1559774787224,"ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
"6578","213169_at",-2.28872300208385,-0.464929978911218,-14.3424703713378,1.74585130079437e-19,4.46048690985665e-17,34.1502253123423,"SEMA5A","semaphorin 5A"
"10969","225914_s_at",-1.84080585669419,-0.251642776639897,-14.3258329312975,1.83068313423936e-19,4.65546978439708e-17,34.1032481535904,"CAB39L","calcium binding protein 39 like"
"10459","224762_at",1.97999198533882,0.225905091875237,14.3161284433758,1.88208498458135e-19,4.74207357290254e-17,34.0758305463626,"SERINC2","serine incorporator 2"
"11027","226022_at",-1.89230687077705,0.0627292916335841,-14.3177173149163,1.87356997477344e-19,4.74207357290254e-17,34.0803203235367,"SASH1","SAM and SH3 domain containing 1"
"9148","220677_s_at",-3.0715714086187,-0.88987165552852,-14.2907703944645,2.02342515644018e-19,5.07480598295261e-17,34.0041313305772,"ADAMTS8","ADAM metallopeptidase with thrombospondin type 1 motif 8"
"15787","49111_at",-1.61165370678121,-0.101288624373513,-14.2839090343285,2.06348901333073e-19,5.15165579013048e-17,33.9847169896624,"ARRB1","arrestin beta 1"
"3120","204467_s_at",-1.61004965651011,-0.143418819446059,-14.2515150776834,2.26379526054811e-19,5.6260457213849e-17,33.8929769683897,"SNCA","synuclein alpha"
"15759","41644_at",-1.51791681135691,-0.0598766005531107,-14.2497271165877,2.27540920717663e-19,5.62932119467793e-17,33.8879095614909,"SASH1","SAM and SH3 domain containing 1"
"12818","230645_at",-2.2759267538081,-0.513875246580676,-14.2431227148636,2.31883578451273e-19,5.71091650983033e-17,33.8691879631035,"FRMD3","FERM domain containing 3"
"11062","226101_at",-1.86932161252603,0.0954432762141467,-14.2407082807408,2.33492081751468e-19,5.72474420168677e-17,33.8623423456401,"PRKCE","protein kinase C epsilon"
"9788","222738_at",-2.03120811250354,-0.214105047475955,-14.2339221439452,2.38073938981634e-19,5.81102348831286e-17,33.8430977199164,"WWC2","WW and C2 domain containing 2"
"10715","225373_at",-1.32677579640165,-0.144073450059269,-14.2264641899189,2.43214745079254e-19,5.91011830542588e-17,33.8219411499952,"VSIR","V-set immunoregulatory receptor"
"13834","235568_at",-3.52260911836793,-0.879476888909088,-14.2236637489068,2.45174074525529e-19,5.93136837375368e-17,33.813995089532,"MCEMP1","mast cell expressed membrane protein 1"
"12381","229367_s_at",-2.35793463010462,-0.0610451037247535,-14.2085411627406,2.56034853640683e-19,6.13978316789664e-17,33.7710685372562,"GIMAP6","GTPase, IMAP family member 6"
"14693","239367_at",-1.23656309343365,0.00248418844734453,-14.2095784164735,2.55274556476297e-19,6.13978316789664e-17,33.7740137865854,"BDNF","brain derived neurotrophic factor"
"12402","229427_at",-1.99610108804235,-0.266000307450165,-14.1721108889978,2.84247982981271e-19,6.78657575087379e-17,33.6675390059951,"SEMA5A","semaphorin 5A"
"5300","209866_s_at",-2.2346667434509,-0.210410881866673,-14.1680512152499,2.87581414258547e-19,6.83631035851567e-17,33.6559915324935,"ADGRL3","adhesion G protein-coupled receptor L3"
"12668","230130_at",-2.64987729601817,-0.267610938307887,-14.1511402996027,3.01899500982692e-19,7.14560831871372e-17,33.6078669430406,"SLIT2","slit guidance ligand 2"
"13744","235334_at",-1.86667485557542,-0.120401039107823,-14.1306392246641,3.20231666671524e-19,7.54683895485585e-17,33.5494766630186,"ST6GALNAC3","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
"5221","209710_at",-1.7743709169753,-0.130448625116968,-14.0942826372877,3.55567330803571e-19,8.34362395351298e-17,33.4457954330058,"GATA2","GATA binding protein 2"
"8947","220024_s_at",-1.76130827587064,0.448235436331749,-14.0786023560093,3.72005302070344e-19,8.69204696183593e-17,33.4010264844475,"PRX","periaxin"
"11818","227874_at",-3.29499771280212,-0.480572978157523,-14.0737425551767,3.77254907105603e-19,8.77719661531866e-17,33.3871448302781,"EMCN","endomucin"
"12636","230030_at",4.68238015135793,0.905923521211087,14.0717312912348,3.79449431708588e-19,8.79084647401145e-17,33.3813989229289,"HS6ST2","heparan sulfate 6-O-sulfotransferase 2"
"1790","201540_at",-3.04275932925416,-0.890680872344853,-14.0597553060307,3.92787559874474e-19,9.06145984647126e-17,33.3471744486386,"FHL1","four and a half LIM domains 1"
"3925","206159_at",-2.91098459566379,-0.417814552257949,-14.055075649669,3.98127891843311e-19,9.14606827165254e-17,33.3337961340937,"GDF10","growth differentiation factor 10"
"1490","200904_at",-1.32077069080001,-0.162051341095812,-14.0526333024646,4.00944254247658e-19,9.1722289125484e-17,33.3268127798887,"HLA-E","major histocompatibility complex, class I, E"
"3387","205003_at",-1.66240083675411,-0.11555839283011,-14.0362767850909,4.20333990042962e-19,9.5360003757672e-17,33.280025237749,"DOCK4","dedicator of cytokinesis 4"
"4053","206488_s_at",-3.84136727263627,-0.857348667885958,-14.0362798137063,4.20330313074061e-19,9.5360003757672e-17,33.2800339042231,"CD36","CD36 molecule (CD36 blood group)"
"9468","221861_at",-1.44640159003862,-0.0438448121796627,-14.0300168860776,4.28004175386456e-19,9.66988772283244e-17,33.2621098376889,"ARRB1","arrestin beta 1"
"15160","242340_at",-2.22715416186763,-0.127482220038947,-14.0231287874204,4.36608364476591e-19,9.8236882007233e-17,33.2423907731295,NA,NA
"14577","238914_at",-1.51021539980241,0.244082423718004,-14.0206767796093,4.39713451219166e-19,9.85300530549504e-17,33.2353697637133,"DCC","DCC netrin 1 receptor"
"2390","202877_s_at",-2.10747091782751,-0.117899843228521,-13.9945329812555,4.74247295005483e-19,1.05404353066767e-16,33.1604624464317,"CD93","CD93 molecule"
"14806","239952_at",-1.93486443211927,-0.204719954462206,-13.9947687568698,4.73923864093137e-19,1.05404353066767e-16,33.1611383832538,"ZEB1","zinc finger E-box binding homeobox 1"
"1495","200911_s_at",-1.53239900856978,-0.338821060080087,-13.9873574084967,4.84198443186269e-19,1.07180363891535e-16,33.139887638755,"TACC1","transforming acidic coiled-coil containing protein 1"
"14256","237252_at",-2.16879068939639,0.0352330880870857,-13.978947089113,4.96132082106701e-19,1.09379119311225e-16,33.115763985151,"THBD","thrombomodulin"
"11978","228268_at",-2.96334582668666,-0.310967594050093,-13.9709195453476,5.07800977501203e-19,1.11502082107945e-16,33.092729796476,"FMO2","flavin containing dimethylaniline monoxygenase 2"
"10051","223449_at",-2.33263696616275,0.0449925330390238,-13.9595293994188,5.2483747136285e-19,1.14781954987055e-16,33.0600327826856,"SEMA6A","semaphorin 6A"
"4364","207519_at",-4.28997414806096,0.542726797188873,-13.9552391545963,5.31403869061508e-19,1.15755006139195e-16,33.0477127139896,"SLC6A4","solute carrier family 6 member 4"
"14050","236262_at",-2.29054381738924,-0.599271849113173,-13.9473389301663,5.43714415924401e-19,1.17966609883598e-16,33.0250198744961,"MMRN2","multimerin 2"
"15642","266_s_at",2.89121953162477,-0.0431373803739201,13.9387570780433,5.57415366356986e-19,1.20461206148491e-16,33.0003600233533,"CD24","CD24 molecule"
"11582","227307_at",-1.98629625552537,-0.231242881921929,-13.9351757550588,5.63236084376012e-19,1.21239893359285e-16,32.9900663357401,"TSPAN18","tetraspanin 18"
"3246","204731_at",-2.66622125642083,-0.116555381007645,-13.8762590083456,6.68358363769534e-19,1.43303896231762e-16,32.8204870151031,"TGFBR3","transforming growth factor beta receptor 3"
"6736","213541_s_at",-2.16224019542602,-0.356967508083468,-13.857451474707,7.05948538922788e-19,1.50772407678138e-16,32.7662594775628,"ERG","ETS transcription factor ERG"
